title,startYear,runtimeMinutes,genres,averageRating,numVotes,region,language,tconst,decade
Thank You for Smoking,2005,92,"Comedy,Drama",7.5,226778.0,FR,fr,tt0427944,2000
Good Morning England,2009,135,"Comedy,Drama,Music",7.3,114583.0,FR,fr,tt1131729,2000
Sweeney,2002,108,Comedy,7.4,197.0,GB,en,tt0307839,2000
24 heures avant la nuit,2002,135,Drama,7.6,182975.0,CA,en,tt0307901,2000
La place du Saint-Sauveur,2006,105,Drama,7.4,1890.0,FR,fr,tt0488027,2000
Warrior King,2005,111,"Action,Crime,Drama",7.0,38521.0,GB,en,tt0427954,2000
The Lookout,2007,99,"Crime,Drama,Thriller",7.0,60099.0,FR,fr,tt0427470,2000
The Method,2005,115,"Drama,Thriller",7.1,11983.0,US,en,tt0427582,2000
Valor,2008,149,"Crime,Drama,Thriller",7.3,4949.0,US,en,tt1101665,2000
A Enchanted,2003,97,"Adventure,Comedy,Family",7.1,290480.0,US,en,tt0319343,2000
Take This Waltz,2006,77,Drama,7.0,20.0,FR,fr,tt0496406,2000
Interrogation of a Highland Lass,2000,54,Drama,8.3,9.0,GB,en,tt0318987,2000
Les lundis au soleil,2002,113,"Comedy,Drama",7.5,15139.0,FR,fr,tt0319769,2000
L'oiseau d'argile,2002,95,"Drama,History",8.4,4195.0,FR,fr,tt0319836,2000
Pizza: The Movie,2004,99,Comedy,7.0,102.0,US,en,tt0422966,2000
Je suis un cyborg,2006,107,"Comedy,Drama,Romance",7.0,25456.0,FR,fr,tt0497137,2000
Un père à Pékin,2004,95,Drama,7.2,87.0,FR,fr,tt0497083,2000
I Am My Father,2001,\N,\N,8.6,14.0,CA,en,tt0319529,2000
The Hungry Woman,2002,88,\N,8.7,12.0,US,en,tt0317980,2000
My Mother's Smile,2002,105,Drama,7.0,1951.0,US,en,tt0317965,2000
Broken Wings,2002,87,Drama,7.4,2479.0,GB,en,tt0317842,2000
Femmes en miroir,2002,129,Drama,7.2,245.0,FR,fr,tt0317793,2000
Acapulco Gold,2004,84,Drama,7.0,23.0,CA,en,tt0423800,2000
The Confession,2001,100,Drama,7.0,3823.0,US,en,tt0317743,2000
Braquage à l'italienne,2003,111,"Action,Crime,Thriller",7.0,382328.0,FR,fr,tt0317740,2000
Untitled Brad Bird Pixar Project,2004,115,"Action,Adventure,Animation",8.0,782021.0,US,en,tt0317705,2000
The Strange Case of Carl Weber,2006,98,"Comedy,Drama",8.1,29.0,US,en,tt0496224,2000
L'ours rouge,2002,95,"Crime,Drama,Thriller",7.2,2473.0,FR,fr,tt0318523,2000
Chiens égarés,2004,93,Drama,7.1,691.0,CA,en,tt0423277,2000
Mr. Soul,2006,97,"Drama,Horror,Thriller",7.8,23.0,CA,en,tt0496354,2000
La Constance du jardinier,2005,129,"Drama,Mystery,Romance",7.4,146911.0,CA,en,tt0387131,2000
The Motorcycle Diaries,2004,126,"Adventure,Biography,Drama",7.7,103795.0,GB,en,tt0318462,2000
L'arche russe,2002,99,"Drama,Fantasy,History",7.2,21419.0,FR,fr,tt0318034,2000
Two Lovers,2008,110,"Drama,Romance",7.0,42640.0,FR,fr,tt1103275,2000
Les soeurs Madeleine,2002,114,Drama,7.7,28099.0,CA,en,tt0318411,2000
"Red Sun, Black Sand",2006,141,"Action,Adventure,Drama",7.8,167908.0,US,en,tt0498380,2000
Culture Jam: Hijacking Commercial Culture,2001,57,\N,7.2,44.0,CA,en,tt0321869,2000
Private Fears,2006,120,"Drama,Romance",7.0,4116.0,FR,fr,tt0498120,2000
Check Mate,2002,\N,\N,8.1,9.0,CA,en,tt0321639,2000
Manhole,2004,108,"Comedy,Crime",7.5,44.0,US,en,tt0422532,2000
Les climats,2006,98,"Drama,Romance",7.1,13869.0,FR,fr,tt0498097,2000
Le libre arbitre,2006,163,"Crime,Drama",7.4,3271.0,FR,fr,tt0499101,2000
The Heart of the Possible,2008,\N,\N,8.0,10.0,US,en,tt0322522,2000
La vie est un miracle!,2004,155,"Comedy,Drama,Music",7.5,13284.0,FR,fr,tt0322420,2000
Suite Dreams,2006,136,"Comedy,Drama,Romance",7.0,1347.0,US,en,tt0498587,2000
Falling. In Love,2002,\N,Romance,7.9,16.0,US,en,tt0322242,2000
L'occident,2002,105,"Comedy,Romance",7.5,2550.0,FR,fr,tt0320194,2000
Kamchatka,2002,106,Drama,7.1,3649.0,FR,fr,tt0320042,2000
Woody Allen Spanish Project,2008,96,"Comedy,Drama,Romance",7.1,264773.0,US,en,tt0497465,2000
35 Shots of Rum,2008,100,Drama,7.1,5134.0,US,en,tt1100048,2000
Private Alexandria,2005,95,"Crime,Drama,Mystery",7.1,1878.0,US,en,tt0422708,2000
Vivre dans la peur,2005,110,Drama,7.9,88.0,FR,fr,tt0497995,2000
The Dark Night,2001,98,"Drama,War",7.4,117.0,US,en,tt0320671,2000
Miss Pettigrew,2008,92,"Comedy,Romance",7.0,29389.0,FR,fr,tt0970468,2000
The Crusades,2005,144,"Action,Adventure,Drama",7.2,303225.0,US,en,tt0320661,2000
Terkel in Trouble,2004,77,"Animation,Comedy,Musical",7.1,11466.0,US,en,tt0386820,2000
3-Iron,2004,88,"Crime,Drama,Romance",7.9,57283.0,CA,en,tt0423866,2000
Jackass: The Sequel,2006,92,"Action,Comedy,Documentary",7.0,79111.0,US,en,tt0493430,2000
The Scoop: An Ode to Customer Service,2007,\N,"Comedy,Drama",7.1,11.0,US,en,tt0493445,2000
Bhavishya: The Future,2006,107,Drama,7.2,7.0,GB,en,tt0963159,2000
Baker,2009,81,"Drama,Thriller",8.1,40.0,US,en,tt1110233,2000
Area K,2002,52,"Crime,Documentary,Drama",7.6,16.0,US,en,tt0315205,2000
I Hate to See That Evening Sun Go Down,2009,109,Drama,7.0,2841.0,US,en,tt1114680,2000
"Gönül yarasi, blessures du coeur",2005,142,Drama,7.8,10319.0,FR,fr,tt0425079,2000
Weed,2005,\N,"Comedy,Crime",8.6,18.0,US,en,tt0399872,2000
Sweet Sixteen,2002,106,"Crime,Drama",7.4,15598.0,FR,fr,tt0313670,2000
McDull dans les nuages,2001,75,"Animation,Comedy,Drama",7.3,1216.0,FR,fr,tt0312941,2000
"You Shoot, I Shoot",2001,94,"Action,Comedy,Crime",7.4,1658.0,US,en,tt0312932,2000
A Peck on the Cheek,2002,136,"Action,Drama,War",8.4,9035.0,US,en,tt0312859,2000
Joyful Partaking in the Sorrows of Life (Or One Damn Thing After Another),2001,120,\N,7.2,53.0,US,en,tt0312851,2000
Jiburo,2002,80,Drama,7.7,5784.0,FR,fr,tt0312841,2000
The Man of the Year,2003,105,"Action,Crime,Drama",7.1,3066.0,US,en,tt0312773,2000
July Rhapsody,2002,103,Drama,7.1,1081.0,US,en,tt0312886,2000
Outdoorsmen,2002,64,"Action,Adventure,Comedy",7.6,37.0,CA,en,tt0313444,2000
Le cheval de vent,2001,88,Drama,7.0,26.0,FR,fr,tt0313211,2000
Buster's Class Project,2009,107,"Comedy,Drama",7.0,2307.0,US,en,tt0492896,2000
Philanthropique,2002,110,"Comedy,Drama",8.4,13607.0,FR,fr,tt0314067,2000
Ma vie sans moi,2003,106,"Drama,Romance",7.4,25637.0,FR,fr,tt0314412,2000
Le bonheur d'Emma,2006,99,"Drama,Romance",7.2,2064.0,FR,fr,tt0424992,2000
Mademoiselle Charlotte,2002,\N,\N,7.4,9.0,CA,en,tt0314345,2000
Ghost Dance,2007,80,"Drama,Mystery,Thriller",7.0,55.0,US,en,tt0425063,2000
Untitled Richard Curtis Project,2003,135,"Comedy,Drama,Romance",7.6,507424.0,GB,en,tt0314331,2000
Big Mama,2001,96,Comedy,7.3,45.0,CA,en,tt0314247,2000
The End,2007,109,Drama,8.2,29.0,CA,en,tt1113727,2000
Merry Christmas,2005,116,"Drama,History,Music",7.7,31023.0,GB,en,tt0424205,2000
"À Casablanca, les anges ne volent pas",2004,94,"Comedy,Drama",7.4,64.0,FR,fr,tt0424261,2000
L'art de pleurer en choeur,2006,107,"Comedy,Drama",7.3,2414.0,FR,fr,tt0495040,2000
The Sea Is Watching,2002,119,"Drama,Romance",7.0,1591.0,US,en,tt0316829,2000
"I, Claudia",2004,75,\N,7.2,71.0,CA,en,tt0424169,2000
Hotchpotch: Fun Unlimited,2006,150,"Action,Comedy,Drama",7.4,18444.0,US,en,tt0495034,2000
Spider-Man 2.1,2004,127,"Action,Adventure,Sci-Fi",7.5,688055.0,US,en,tt0316654,2000
The Passion of the Clerks,2006,97,Comedy,7.3,139418.0,US,en,tt0424345,2000
The Limits,2007,94,Drama,8.4,17.0,CA,en,tt1105285,2000
Chun hua kai,2004,90,Drama,7.3,26.0,CA,en,tt0423984,2000
Sommeil amer,2004,88,"Comedy,Drama",7.3,411.0,FR,fr,tt0423868,2000
Dur à croquer,2005,104,"Drama,Thriller",7.0,166030.0,CA,en,tt0424136,2000
La cité de Dieu,2002,130,"Crime,Drama",8.6,783740.0,FR,fr,tt0317248,2000
Roach Approach: The Mane Event,2005,\N,"Animation,Family",8.1,31.0,US,en,tt0495239,2000
The Yellow Car,2006,117,"Adventure,Animation,Comedy",7.2,451499.0,US,en,tt0317219,2000
Les chansons du pays de ma mère,2002,100,"Drama,War",7.4,1595.0,FR,fr,tt0317226,2000
L'inconnue,2006,118,"Drama,Mystery,Thriller",7.4,15819.0,FR,fr,tt0494271,2000
A Winter Tale,2007,100,Drama,8.5,106.0,CA,en,tt0494291,2000
Memories of Tomorrow,2006,122,Drama,7.5,908.0,US,en,tt0494640,2000
Out of State,2006,76,"Horror,Sci-Fi",7.7,24.0,CA,en,tt0965435,2000
Saw 1,2004,103,"Horror,Mystery,Thriller",7.6,450607.0,US,en,tt0387564,2000
House of Sand and Fog,2003,126,"Crime,Drama",7.5,71182.0,FR,fr,tt0315983,2000
The Beautiful City,2004,98,"Drama,Romance",7.6,6038.0,US,en,tt0424434,2000
Victor Vargas,2002,88,"Drama,Romance",7.2,5659.0,CA,en,tt0316188,2000
Something Like Happiness,2005,102,Drama,7.1,1538.0,FR,fr,tt0406098,2000
Nouvelle donne,2006,105,Drama,7.3,14761.0,FR,fr,tt0827517,2000
Le saltimbanque,2006,122,"Comedy,Drama",7.4,33931.0,FR,fr,tt0827503,2000
Love Song,2004,119,Drama,7.1,26907.0,FR,fr,tt0369672,2000
Shizo,2004,86,"Crime,Drama,Romance",7.0,1047.0,FR,fr,tt0406216,2000
I Always Wanted to Be a Gangster,2007,113,"Comedy,Crime,Drama",7.1,2162.0,US,en,tt0827713,2000
The Behaviour of Houses,2007,98,Drama,8.9,18.0,CA,en,tt1029266,2000
Daredevil,2003,108,"Action,Crime,Thriller",7.1,77171.0,US,en,tt0368909,2000
John John,2007,98,Drama,7.1,292.0,FR,fr,tt1031930,2000
Five,2003,\N,Drama,7.7,9.0,CA,en,tt0406777,2000
Untitled Rodent Project,2007,111,"Adventure,Animation,Comedy",8.1,791734.0,US,en,tt0382932,2000
Rock et escrocs,2008,114,"Action,Crime,Thriller",7.2,261332.0,CA,en,tt1032755,2000
"Nasu, un été andalou",2003,47,"Action,Animation,Sport",7.0,422.0,FR,fr,tt0382868,2000
Infernal Affairs II,2003,119,"Action,Crime,Drama",7.3,19297.0,FR,fr,tt0369060,2000
Colateral,2004,120,"Action,Crime,Drama",7.5,423899.0,US,en,tt0369339,2000
Quentin Tarantino's Thunder Bolt,2007,127,"Action,Thriller",7.0,306667.0,US,en,tt1028528,2000
Just Another Love Story,2007,100,"Crime,Drama,Thriller",7.2,4956.0,GB,en,tt1024942,2000
SuperGrave,2007,113,Comedy,7.6,614587.0,FR,fr,tt0829482,2000
La fille à un million de dollars,2004,132,"Drama,Sport",8.1,708905.0,CA,en,tt0405159,2000
Darkness,2009,75,"Horror,Mystery,Thriller",7.0,28.0,CA,en,tt0830209,2000
Batman 5,2005,140,"Action,Crime,Drama",8.2,1539188.0,US,en,tt0372784,2000
American Heroes,2004,98,"Action,Comedy",7.2,175941.0,US,en,tt0372588,2000
Bare Offering,2006,152,Drama,9.2,9.0,US,en,tt0830829,2000
Youth,2004,161,"Action,Drama,Thriller",7.3,9242.0,US,en,tt0382383,2000
Barefoot,2005,118,"Comedy,Drama,Romance",7.1,11071.0,US,en,tt0405743,2000
Sylvia's Baklava,2007,96,"Comedy,Documentary,Drama",8.0,44.0,US,en,tt0371407,2000
Sang et or,2003,97,"Crime,Drama,Thriller",7.4,5201.0,FR,fr,tt0371280,2000
Under Bare Poles,2001,45,\N,7.1,16.0,US,en,tt0371107,2000
Two,2002,\N,\N,7.2,6.0,CA,en,tt0371351,2000
Ironman,2008,126,"Action,Adventure,Sci-Fi",7.9,1100374.0,US,en,tt0371746,2000
The Perfect Girl,2005,165,Drama,7.2,14.0,GB,en,tt0829248,2000
Kabei: Our Mother,2008,133,Drama,7.6,1490.0,US,en,tt0855852,2000
Shona,2004,87,"Mystery,Thriller",7.6,31.0,GB,en,tt0371947,2000
"The Ride, Back to the Soul of Surfing",2003,90,"Drama,Sport",7.1,172.0,US,en,tt0371915,2000
Untitled Cris Judd Project,2005,\N,\N,8.3,20.0,US,en,tt0405421,2000
"40 ans, toujours puceau",2005,116,"Comedy,Romance",7.1,456598.0,FR,fr,tt0405422,2000
Colour of Sacrifice,2006,167,"Comedy,Crime,Drama",8.1,121333.0,GB,en,tt0405508,2000
Defining Edward,2003,93,Drama,7.0,13.0,CA,en,tt0366352,2000
Le temps qu'il reste,2009,109,"Drama,History",7.0,2625.0,CA,en,tt1037163,2000
The Departed,2006,151,"Crime,Drama,Thriller",8.5,1384669.0,US,en,tt0407887,2000
Proibido proibir - Interdit d'interdire,2006,105,Drama,7.0,617.0,FR,fr,tt1002459,2000
A Guest of Life,2006,79,"Animation,Documentary,Drama",7.8,66.0,US,en,tt0407702,2000
Les yeux qui ne voient pas,2003,95,"Crime,Drama,Thriller",7.5,287.0,FR,fr,tt0366839,2000
"Cala, My Dog!",2003,100,"Comedy,Drama,Family",7.0,456.0,US,en,tt0366655,2000
La camisole de force,2005,103,"Drama,Fantasy,Mystery",7.1,117709.0,CA,en,tt0366627,2000
Inuyasha ~Le château à l'intérieur du miroir de l'illusion~,2002,99,"Action,Animation,Comedy",7.3,2282.0,FR,fr,tt0366621,2000
The Day Before,2001,80,Comedy,8.2,28.0,CA,en,tt0383440,2000
La terre qui pleure,2004,170,"Drama,History,Romance",7.9,5161.0,FR,fr,tt0366721,2000
Untitled Mike Leigh Project,2004,125,"Crime,Drama",7.6,26450.0,GB,en,tt0383694,2000
Breaking the Mold: The Kee Malesky Story,2003,\N,"Comedy,Mystery",8.1,16.0,US,en,tt0365016,2000
King of the Skins,2002,53,\N,8.9,12.0,US,en,tt0365011,2000
15 ans volés,2003,120,"Action,Drama,Mystery",8.4,613664.0,CA,en,tt0364569,2000
Mieux que la vie,2003,93,"Comedy,Drama,Romance",7.5,71809.0,FR,fr,tt0364517,2000
"The Good, the Bad and the Hairy",2006,71,"Action,Comedy,Horror",7.2,51.0,US,en,tt1039621,2000
Tea-Time of the Dead,2004,99,"Comedy,Horror",7.9,580762.0,GB,en,tt0365748,2000
The Mechanic,2007,86,Drama,7.6,56.0,GB,en,tt1038012,2000
P.O.T.C. 2,2006,151,"Action,Adventure,Fantasy",7.4,749738.0,US,en,tt0383574,2000
See Grace Fly,2003,91,Drama,7.6,98.0,CA,en,tt0365736,2000
Just Like Joe Namath,2008,100,Drama,7.8,53.0,US,en,tt1038903,2000
The Great Water,2004,93,"Drama,War",7.0,866.0,FR,fr,tt0365285,2000
2 soeurs,2003,114,"Drama,Horror,Mystery",7.1,66416.0,FR,fr,tt0365376,2000
Tekkonkinkreet,2006,111,"Action,Adventure,Animation",7.5,14272.0,GB,en,tt0831888,2000
"You, Me, Love",2007,84,Drama,7.3,22.0,CA,en,tt0824425,2000
Petit Pow! Pow! Noël,2005,91,Drama,7.6,85.0,CA,en,tt0824378,2000
Les immortels,2003,130,"Action,Crime,Drama",7.3,1371.0,FR,fr,tt0367878,2000
Maintenant ou jamais,2007,97,"Adventure,Comedy,Drama",7.4,255340.0,CA,en,tt0825232,2000
"Synecdoche, New York",2008,124,Drama,7.5,96278.0,FR,fr,tt0383028,2000
The Man Who Copied,2003,123,"Comedy,Crime,Drama",7.6,10962.0,US,en,tt0367859,2000
Le fantôme de Corleone,2004,\N,"Action,Documentary,Drama",7.6,73.0,FR,fr,tt0824327,2000
"4 mois, 3 semaines, 2 jours",2007,113,Drama,7.9,62506.0,FR,fr,tt1032846,2000
La visite de la fanfare,2007,87,"Comedy,Drama,Music",7.5,14003.0,FR,fr,tt1032856,2000
Interstella 5555,2003,68,"Adventure,Animation,Music",7.8,15309.0,FR,fr,tt0368667,2000
Compleat Female Stage Beauty,2004,106,Drama,7.1,10640.0,GB,en,tt0368658,2000
Les mariées,2004,128,"Drama,Romance",7.6,4928.0,FR,fr,tt0368619,2000
Quand le cerveau sort de la tête,2003,99,Drama,7.4,825.0,FR,fr,tt0368078,2000
Kaz,2007,83,Drama,8.4,9.0,GB,en,tt0825273,2000
Sig17,2002,77,Comedy,7.6,344.0,US,en,tt0821012,2000
"Swades: Nous, le peuple",2004,210,"Drama,Musical",8.2,95584.0,FR,fr,tt0367110,2000
Sixty Days,2007,80,Drama,8.6,7.0,CA,en,tt1003057,2000
The Saddest Music in the World,2003,100,"Comedy,Musical",7.0,6247.0,CA,en,tt0366996,2000
Juiskers II: The Sequel with No Prequel,2006,123,Comedy,8.2,20.0,US,en,tt0820908,2000
Être sans destin,2005,140,"Drama,Romance,War",7.0,7054.0,FR,fr,tt0367082,2000
Adrenaline Hunters: The Movie,2005,52,"Action,Adventure,Documentary",8.2,13.0,FR,fr,tt0823410,2000
Rébellion,2008,137,"Action,Drama,History",7.1,153560.0,CA,en,tt1034303,2000
Shootemup,2007,124,"Action,Drama,Thriller",7.1,348334.0,US,en,tt0822854,2000
Transamerica,2005,103,"Adventure,Comedy,Drama",7.4,42102.0,CA,en,tt0407265,2000
Marley & Moi,2008,111,"Drama,Family",7.0,164725.0,FR,fr,tt0822832,2000
Lunacy,2005,118,"Animation,Comedy,Drama",7.2,3894.0,US,en,tt0407236,2000
Lily Festival,2001,100,"Comedy,Drama,Romance",7.3,33.0,US,en,tt0367258,2000
La caméra de bois,2003,92,Family,7.0,532.0,FR,fr,tt0402590,2000
Des idiots et des anges,2008,78,"Animation,Comedy,Drama",7.0,3401.0,FR,fr,tt1013607,2000
Me and You,2004,143,"Comedy,Drama,Romance",7.0,14892.0,US,en,tt0378072,2000
Natural History,2004,105,"Drama,Romance",7.7,22305.0,GB,en,tt0377752,2000
People's Protector,2005,158,"Action,Drama",7.6,5176.0,US,en,tt0843328,2000
Die Alive,2001,90,Comedy,7.8,19.0,CA,en,tt0377780,2000
North Face,2008,126,"Adventure,Biography,Drama",7.4,16215.0,GB,en,tt0844457,2000
Life Belongs to Us,2004,80,"Comedy,Drama",7.0,94.0,US,en,tt0378354,2000
Kill Bill Part 2,2004,137,"Action,Crime,Thriller",8.0,786878.0,US,en,tt0378194,2000
Cousin,2008,\N,Drama,7.1,58.0,US,en,tt0402449,2000
L'île,2006,112,Drama,7.8,12325.0,FR,fr,tt0851577,2000
The Return,2003,110,Drama,7.9,46791.0,CA,en,tt0376968,2000
Broken Glass,2007,90,Drama,8.0,35.0,US,en,tt1016038,2000
Purple Gas 3000,2003,81,"Action,Adventure,Comedy",7.1,20.0,CA,en,tt0376839,2000
Love for Sale,2006,90,Drama,7.1,2031.0,US,en,tt0841175,2000
Méchantes ados,2004,97,Comedy,7.1,411068.0,CA,en,tt0377092,2000
Un rêve tchèque,2004,90,"Comedy,Documentary",7.3,2336.0,FR,fr,tt0402906,2000
Pourquoi personne ne m'a dit que ça deviendrait si grave en Afghanistan,2007,70,"Drama,War",7.9,44.0,FR,fr,tt1014783,2000
Parfum de lavande,2004,104,"Drama,Music,Romance",7.0,12457.0,CA,en,tt0377084,2000
Half Moon,2006,108,"Comedy,Drama,Music",7.2,3045.0,US,en,tt0847050,2000
Tomorrow's Weather,2003,95,"Comedy,Drama",7.1,1223.0,US,en,tt0380636,2000
La lâcheté,2007,\N,Drama,7.3,55.0,CA,en,tt1010018,2000
C.R.A.Z.Y.,2005,129,"Comedy,Drama",7.9,33806.0,GB,en,tt0401085,2000
Just a Kiss,2004,104,"Drama,Romance",7.1,7108.0,FR,fr,tt0380366,2000
Revenge,2002,50,"Drama,Thriller",8.2,15.0,US,en,tt0400920,2000
Invisible Evidence,2003,102,Drama,8.1,28.0,US,en,tt0380355,2000
Sin City - La ville du vice et du péché,2005,124,"Crime,Thriller",8.0,785500.0,FR,fr,tt0401792,2000
La fête du feu,2006,102,"Drama,Mystery,Romance",7.6,13141.0,FR,fr,tt0845439,2000
Bond 21,2006,144,"Action,Adventure,Thriller",8.0,680618.0,GB,en,tt0381061,2000
Le début de la fin,2003,115,"Comedy,Drama",7.6,1139.0,CA,en,tt0379298,2000
Le triomphe de la passion,2003,89,Drama,7.0,46.0,FR,fr,tt0378650,2000
Le fils de Rambow,2007,96,"Action,Adventure,Comedy",7.0,32783.0,FR,fr,tt0845046,2000
Maqbool,2003,132,"Crime,Drama,Thriller",8.0,11631.0,FR,fr,tt0379370,2000
Firefly,2005,119,"Action,Adventure,Sci-Fi",7.8,302586.0,US,en,tt0379786,2000
Paris Je T'Aime: Petites romances de quartier...,2006,120,"Comedy,Drama,Romance",7.2,73957.0,FR,fr,tt0401711,2000
Mon frère est fils unique,2007,108,"Comedy,Crime,Drama",7.0,6713.0,FR,fr,tt0846040,2000
William Shakespeare's The Merchant of Venice,2004,131,"Drama,Romance",7.0,37724.0,US,en,tt0379889,2000
Matrubhoomi un monde sans femmes,2003,99,Drama,7.6,2207.0,FR,fr,tt0379375,2000
Blind Mountain,2007,95,"Crime,Drama",7.5,2042.0,US,en,tt1020972,2000
Looking for Alexander,2004,100,Drama,7.4,778.0,CA,en,tt0404259,2000
Au bout du monde à gauche,2004,110,"Drama,Romance",7.0,1215.0,FR,fr,tt0374279,2000
Un taxi pour l'enfer,2007,106,"Crime,Documentary,History",7.5,16599.0,FR,fr,tt0854678,2000
Des temps et des vents,2006,111,Drama,7.3,4350.0,FR,fr,tt0855729,2000
Commack Road,2003,90,"Crime,Drama",7.4,9.0,US,en,tt0374872,2000
"Printemps, été, automne, hiver... et printemps",2003,103,"Drama,Romance",8.0,85612.0,FR,fr,tt0374546,2000
Autumn Ball,2007,123,Drama,7.1,2076.0,US,en,tt0834170,2000
L.A.P.I.,2005,103,"Comedy,Crime,Mystery",7.5,233777.0,US,en,tt0373469,2000
"Bien sûr, peut-être",2008,112,"Comedy,Drama,Romance",7.1,170974.0,CA,en,tt0832266,2000
Sleep Always,2002,81,Drama,7.8,57.0,CA,en,tt0404434,2000
Traqué,2006,122,"Action,Crime,Drama",7.3,102436.0,CA,en,tt0404390,2000
The Order of the Phoenix,2007,138,"Action,Adventure,Family",7.5,613725.0,US,en,tt0373889,2000
La maison de sable,2005,115,Drama,7.3,3258.0,FR,fr,tt0373747,2000
500 Days of Summer,2009,95,"Comedy,Drama,Romance",7.7,542092.0,US,en,tt1022603,2000
The Stranger,2005,181,"Action,Crime,Drama",8.3,20240.0,US,en,tt0376127,2000
Une famille chinoise,2008,115,Drama,7.0,767.0,FR,fr,tt1018102,2000
L4yer Cake,2004,105,"Action,Crime,Drama",7.3,190858.0,US,en,tt0375912,2000
Crows Zero,2007,130,"Action,Comedy,Crime",7.0,8725.0,FR,fr,tt1016290,2000
Untitled Ryan Little Project,2008,112,"Drama,Sport",7.1,11016.0,US,en,tt0840322,2000
To My Great Chagrin,2007,72,"Comedy,Documentary",7.1,62.0,US,en,tt0840297,2000
Little Children,2006,137,"Drama,Romance",7.5,115032.0,FR,fr,tt0404203,2000
Cornered,2008,110,"Crime,Drama,Sport",7.8,28.0,CA,en,tt1006855,2000
À la dérive,2004,127,"Comedy,Drama,Romance",7.5,198285.0,CA,en,tt0375063,2000
3h10 pour Yuma,2007,122,"Action,Crime,Drama",7.7,325371.0,FR,fr,tt0381849,2000
Tout est illuminé,2005,106,"Comedy,Drama",7.4,59465.0,FR,fr,tt0404030,2000
Collision,2004,112,"Crime,Drama,Thriller",7.7,445130.0,FR,fr,tt0375679,2000
Untitled Before Sunrise Sequel,2004,80,"Drama,Romance",8.1,280198.0,US,en,tt0381681,2000
Time to Die,2007,104,Drama,7.5,1144.0,CA,en,tt0835834,2000
Finding Electra,2003,75,Comedy,7.5,14.0,CA,en,tt0404045,2000
Souvenirs du Valois,2008,103,"Drama,Family",7.2,8033.0,FR,fr,tt0836700,2000
"Nocturna, la nuit magique",2007,80,"Adventure,Animation,Family",7.2,2495.0,FR,fr,tt0836682,2000
Coma Girl: The State of Grace,2005,70,Comedy,8.2,49.0,GB,en,tt0801335,2000
La fontaine,2006,97,"Drama,Mystery,Romance",7.2,245960.0,CA,en,tt0414993,2000
B13 - Banlieue 13,2004,84,"Action,Crime,Sci-Fi",7.1,72834.0,FR,fr,tt0414852,2000
Night of the Unhappy Campers,2002,102,"Comedy,Horror,Thriller",7.0,84.0,US,en,tt0350050,2000
Une famille brésilienne,2008,113,"Drama,Sport",7.1,2883.0,FR,fr,tt0803029,2000
Baboussia,2003,97,Drama,7.4,634.0,CA,en,tt0349116,2000
Brewster McGee,2000,64,Comedy,7.5,18.0,CA,en,tt0415683,2000
Sous le grand ciel,2004,135,Drama,7.5,57.0,FR,fr,tt0348875,2000
Alyosha Popovich and Tugarin the Snake,2004,79,"Adventure,Animation,Comedy",7.1,3262.0,US,en,tt0415481,2000
All In,2005,95,Comedy,7.0,70.0,US,en,tt0415482,2000
Still Life,2007,96,"Comedy,Romance",8.2,15.0,US,en,tt1054653,2000
The Way I Spent the End of the World,2006,106,Drama,7.1,3206.0,US,en,tt0799991,2000
Elite Squad,2007,115,"Action,Crime,Drama",8.0,108094.0,US,en,tt0861739,2000
L'homme de Londres,2007,139,"Crime,Drama,Mystery",7.0,4393.0,FR,fr,tt0415127,2000
Portrait of a Married Couple,2002,92,Drama,7.2,47.0,US,en,tt0349413,2000
Easy Winners,2008,\N,Drama,8.1,24.0,US,en,tt0800019,2000
La ligne de coeur,2004,100,"Drama,Romance",7.1,1999.0,FR,fr,tt0412888,2000
Facing Windows,2003,106,"Drama,Romance",7.2,11511.0,US,en,tt0352343,2000
La face cachée de la lune,2003,105,Drama,7.2,1969.0,FR,fr,tt0352332,2000
Scars of the Sun,2006,117,"Crime,Drama,Thriller",7.1,581.0,US,en,tt0805625,2000
Mrs. Henderson Presents,2005,103,"Comedy,Drama,Music",7.0,16217.0,US,en,tt0413015,2000
Le samouraï du crépuscule,2002,129,"Drama,Romance",8.1,24928.0,FR,fr,tt0351817,2000
Flowergirl,2005,84,"Comedy,Family,Romance",7.4,24425.0,US,en,tt0412922,2000
Noi l'albinos,2003,93,"Comedy,Drama",7.3,9568.0,FR,fr,tt0351461,2000
